"","pseudotime","UPR_Rheostat_SD","UPR_Rheostat_Range","UPR_Rheostat_CV","UPR_Balance","Dominant_UPR"
"105_B1_367",19.1649457472628,0.949431729896837,1.66371152241222,5.26095794619227,0.801022964536136,"IRE1_score"
"105_B1_368",15.9166777840932,0.279545763145542,0.559089423701937,-0.349359041383383,0.896531798489033,"IRE1_score"
"105_B1_372",19.7265171895816,0.91164673105183,1.67552967548133,30.9883747628405,0.590083159432472,"ATF6_score"
"105_B1_376",19.105323125591,0.20638608546323,0.395998152027666,-0.490285796693689,0.900658628950222,"IRE1_score"
"105_B1_386",18.8130247941944,0.275152218655599,0.549562182228396,-0.525483879774503,0.893378460618735,"IRE1_score"
"105_B1_387",16.7883852003847,1.13679748597173,2.0784073332911,3.80935475214852,0.543414326091142,"ATF6_score"
"105_B1_388",14.0784597817742,0.732011512970557,1.38813681854394,0.480534387164379,0.685697915653349,"IRE1_score"
"105_B1_390",15.9370535643982,0.274474507881597,0.527233346348851,-0.446293774893983,0.913224472452322,"IRE1_score"
"105_B1_407",19.1724944321931,1.27331577527978,2.33163147236866,0.864630791290082,0.531429493053944,"ATF6_score"
"105_B1_408",18.9244707721448,1.74056628093612,3.4809518427346,1.99753033815425,0.717530591170369,"ATF6_score"
"105_B1_409",19.8071387958304,0.414430267667744,0.828796931627944,-0.353557340553338,0.850503472109374,"IRE1_score"
"105_B1_412",16.2006654210253,0.199509829983742,0.39239994870163,-0.263719917530829,0.945422248806822,"IRE1_score"
"105_B1_413",16.7699275426365,1.30549091226424,2.47875913968939,0.685361720644219,0.774557017154441,"ATF6_score"
"105_B1_421",16.9487160303892,0.920961161458235,1.66862565216236,-62.3439262760022,0.553567134468276,"IRE1_score"
"105_B1_432",19.7265173055032,0.935919862261957,1.71477439855911,1.81393985922298,0.800788540134115,"ATF6_score"
"105_B1_438",19.6104971435482,3.03267936019184,5.85579381162503,1.71312495943434,0.586614222877348,"ATF6_score"
"105_B1_442",15.3466774170201,0.276136400470864,0.550486354182427,-0.395310049698908,0.889838508327892,"IRE1_score"
"105_B1_443",17.8496964268013,0.242748013523133,0.485494291995109,-0.310431112835446,0.913712237425918,"IRE1_score"
"105_B1_444",17.5671688365224,0.17817107757713,0.350490605959509,-0.417746080722891,0.936499994033712,"IRE1_score"
"105_B1_446",19.5132440790434,0.131652831915651,0.256957460626382,-0.290438271717406,0.971738867671862,"IRE1_score"
"105_B1_447",16.7691211206784,0.20003656708117,0.399328711138022,-0.302017485055197,0.940273887759294,"IRE1_score"
"105_B1_448",16.6790073482276,0.850609548277374,1.63495289245531,-3.05620846511022,0.689351994522009,"PERK_score"
"105_B1_451",18.3596003319985,0.20453239204214,0.406778747292308,-0.325060612467328,0.93980602689222,"IRE1_score"
"105_B1_454",14.5057595682997,0.231523936749737,0.462504575654604,-0.331781519574642,0.915435835318662,"IRE1_score"
"105_B1_455",19.7265174214248,0.225524764721005,0.445984391171018,-0.420097239841266,0.908401838705409,"IRE1_score"
"105_B1_456",44.5998259103266,0.136111747858444,0.270774167591986,0.437769850737775,0.984082422010463,"IRE1_score"
"105_B1_463",15.8267043231263,1.02649192856113,1.79192164824909,5.07143887953415,0.415448759352826,"ATF6_score"
"105_B1_465",16.0437173540644,2.23606541832061,4.40659789681582,1.46868921733203,0.653144017755116,"ATF6_score"
"105_B1_466",16.043717469986,0.228459204694059,0.428532379226045,-0.50867054503016,0.868436018747508,"IRE1_score"
"105_B1_468",12.9231012556812,0.156073190699595,0.276196070629017,0.223290569826508,0.90310138941908,"ATF6_score"
"105_B1_471",18.9412789865394,0.167937136096449,0.299899852092416,-0.425223412421147,0.893711821935516,"IRE1_score"
"105_B1_475",18.4387743355579,0.280453386681187,0.557745642184885,-0.401795105837252,0.884712527109575,"IRE1_score"
"105_B1_477",19.1846117761724,0.301406391351054,0.602216057333691,-0.369480485200136,0.882696667089706,"IRE1_score"
"105_B1_478",19.4489601886268,0.222262680161891,0.444015444368625,0.255285973931267,0.927263644838968,"ATF6_score"
"105_B1_479",19.6104972594698,0.194460221188939,0.350295635537071,-0.374989905700709,0.869842935648638,"IRE1_score"
"105_B1_483",17.3931323941918,0.199812408608147,0.361404405919498,-0.372263953165263,0.949840117427046,"PERK_score"
"105_B1_487",18.6698916709959,0.465056311983969,0.823959401823863,-2.343181587928,0.862061431621914,"ATF6_score"
"105_B1_488",15.2522226394046,0.261419739966335,0.496057647268714,-0.491163800817665,0.854157887392061,"IRE1_score"
"105_B1_492",15.9886598152704,0.0953818127874625,0.190686288124416,-0.213208101266784,1.01497000890798,"IRE1_score"
"105_B1_494",19.780680392997,2.57054971831108,4.95596068872865,1.97757328388084,0.592976802977317,"ATF6_score"
