"cell_id","Dim1","Dim2","UPR_PERK","UPR_IRE1","UPR_ATF6","UPR_State","seurat_clusters","UPR_Reostat"
"SRR1294891",0.438181392336318,-5.0113679117413,-0.106605144407872,-0.185034770968044,-0.053851999240504,"Intermediate/Mixed","1",0.0660088633512413
"SRR1294892",4.6377379814629,0.0546993070392174,-0.132325884102087,-0.167693155277368,0.245287401230071,"Intermediate/Mixed","8",0.228908852742354
"SRR1294893",-7.28370977244335,2.29683511491104,-0.156223394839673,0.342899144979685,0.521265956394769,"IRE1-high","3",0.351171812224485
"SRR1294894",-5.27520252070384,-1.16055595342831,-0.161391454295755,-0.030207841159711,-0.0266826300479883,"All-low","2",0.0767767703573433
"SRR1294895",-2.22310269675212,0.0462974363116784,-0.204963749762019,0.0633359131615761,0.624740053132454,"Intermediate/Mixed","0",0.423392591267039
"SRR1294896",-5.23652482829051,-1.27405034963803,0.015870481928531,0.118564099911661,0.239122433374437,"Intermediate/Mixed","2",0.111745040729773
"SRR1294897",-4.79308868250804,-1.54001414243893,0.143273049647122,0.327564096093981,0.980336515566108,"Multi-arm-high","2",0.439839036353126
"SRR1294898",-1.16586858830409,-2.38294469778256,-0.0860347107839185,0.254031907426306,0.932485958619697,"ATF6-high","0",0.518544366215668
"SRR1294899",-5.08437372050243,-0.107832068845792,-0.203922971513488,-0.00532340193343583,-0.451995995774458,"Intermediate/Mixed","2",0.223792471012779
"SRR1294900",-3.90690637431102,-1.85310756628232,-0.266466200460517,-0.0808851117003395,0.413314669196834,"Intermediate/Mixed","2",0.351372498140348
"SRR1294901",-0.85187861002045,-2.16128599111752,0.891702578212239,0.0228211994154301,0.586551616201032,"PERK-high","0",0.440806825197742
"SRR1294902",0.343053690576979,-4.6039086527081,-0.0480818111874034,-0.0802989452754806,-0.297217307193326,"Intermediate/Mixed","1",0.135499086611981
"SRR1294903",0.905340425157973,-4.42466270391659,0.0426209813572273,-0.0304176129739946,-0.0529879565294124,"Intermediate/Mixed","1",0.0499752033077434
"SRR1294904",4.08181738057179,0.170850401475863,-0.154871700368368,0.0498205083580613,0.123973376350895,"Intermediate/Mixed","8",0.144425369975545
"SRR1294905",4.0830733696465,0.0654372030047936,-0.0753920205429206,0.0210512815826079,0.410975043824415,"Intermediate/Mixed","8",0.257518534021334
"SRR1294906",-4.7082502921577,-1.45413624708371,-0.153038968335836,0.360522652072751,1.29519413913541,"Multi-arm-high","2",0.734249669193028
"SRR1294907",-4.71959567866283,-1.00328909818844,-0.183717833940045,0.611621527737767,1.49940534006791,"Multi-arm-high","2",0.841984601655728
"SRR1294908",-5.06205964884715,-0.533620948240324,-0.193977537710969,0.00580153591930743,0.526820671374913,"Intermediate/Mixed","2",0.372138566484962
"SRR1294909",-5.96768499216991,3.1370758467464,-0.2766707347012,-0.0545768546144198,0.434127667766996,"Intermediate/Mixed","5",0.363637220940364
"SRR1294910",-4.80155444941478,-1.03091251318173,-0.223267235394326,0.387839611507674,0.98559792331852,"Multi-arm-high","2",0.604444862335031
"SRR1294911",-3.67730022273021,-0.154144400999113,-0.0808584767648066,0.118707580167705,0.466141088538999,"Intermediate/Mixed","2",0.276810759142213
"SRR1294912",-4.22649432024913,-1.67177330915646,-0.208553719719644,0.53161316995158,1.20665592575449,"Multi-arm-high","2",0.707854515110105
"SRR1294913",-5.35541797480541,-1.88529359762387,-0.104641495053274,0.406378171061047,0.877115086920333,"Multi-arm-high","2",0.491016009473691
"SRR1294914",-4.29182124934154,-0.347593421384855,0.0986028452489255,-0.121228793706742,-0.460350207887164,"PERK-high","2",0.281590068081191
"SRR1294915",-5.25317312083202,-1.18756401006894,0.0862037611390782,0.39994363285146,1.47411904212465,"Multi-arm-high","2",0.727850069746804
"SRR1294916",4.07085584797902,0.0736018472461266,-0.211265123174583,0.164175225015305,0.651769827627195,"Intermediate/Mixed","8",0.432730339020083
"SRR1294917",3.78155016102833,0.232623224809603,-0.183308547881503,0.344233923899722,0.581538245932967,"IRE1-high","8",0.391493937542881
"SRR1294918",-5.17043281397777,-1.76437985365109,-0.234214848374661,0.174898022790839,0.869213741884649,"ATF6-high","2",0.557823495521609
"SRR1294919",-4.87144018015819,-2.3525396532269,0.0138929154371805,0.397502870279431,1.10941733924746,"Multi-arm-high","2",0.555900556416484
"SRR1294920",-1.47414744696575,-0.1703034586163,-0.106747812595508,-0.0326675551409886,0.13974183318162,"Intermediate/Mixed","0",0.126471358550489
"SRR1294921",5.03218626179738,-0.0517467207165199,-0.206097530299969,0.196354748434503,1.38283235572057,"ATF6-high","8",0.826074566038998
"SRR1294922",-5.26247669062572,-1.66540872518735,-0.153868329447294,0.118865671810972,0.282309056938379,"Intermediate/Mixed","2",0.220358907231848
"SRR1294923",-4.75243688425975,-0.144808883115812,-0.226812374194821,0.222281031777443,0.376603781994035,"Intermediate/Mixed","2",0.313478190648067
"SRR1294924",-4.31926394305187,-1.15266239111142,0.207095829039966,0.261483495257872,0.741907457137355,"PERK-high","2",0.294332204301191
"SRR1294925",-0.786823678342572,-2.41787063543515,-0.108630995901859,-0.0881054717570751,-0.0166149343574796,"Intermediate/Mixed","0",0.0483031221579588
"SRR1294926",-1.14240381917911,-2.18108570043759,-0.182414873737842,0.377667827386122,1.32923855756964,"Multi-arm-high","0",0.764228977796576
